State,Age Group,Age Group Count,Education Level,Education Count,Mean/Median Income,Value,Poverty/Total Pop,Poverty/Total Pop Count
Virginia ,Total,8535519.0,Total,6677914.0,Mean Income,73890.0,Below Poverty Estimate,822775.0
Virginia ,Total,8535519.0,Total,6677914.0,Mean Income,73890.0,Total Estimate,8279357.0
Virginia ,Total,8535519.0,Total,6677914.0,Mean Income,73890.0,Percent Estimate,0.0993766786478708
Virginia ,Proportion under 18,0.218,Less than High School,662746.0,Median Income,53087.0,Below Poverty Estimate,822775.0
Virginia ,Proportion under 18,0.218,Less than High School,662746.0,Median Income,53087.0,Total Estimate,8279357.0
Virginia ,Proportion under 18,0.218,Less than High School,662746.0,Median Income,53087.0,Percent Estimate,0.0993766786478708
Virginia ,Proportion under 18,0.218,Less than High School,662746.0,Mean Income,73890.0,Below Poverty Estimate,822775.0
Virginia ,Proportion under 18,0.218,Less than High School,662746.0,Mean Income,73890.0,Total Estimate,8279357.0
Virginia ,Proportion under 18,0.218,Less than High School,662746.0,Mean Income,73890.0,Percent Estimate,0.0993766786478708
Virginia ,Proportion under 18,0.218,Proportion Less than HS,0.099,Median Income,53087.0,Below Poverty Estimate,822775.0
Virginia ,Proportion under 18,0.218,Proportion Less than HS,0.099,Median Income,53087.0,Total Estimate,8279357.0
Virginia ,Proportion under 18,0.218,Proportion Less than HS,0.099,Median Income,53087.0,Percent Estimate,0.0993766786478708
Virginia ,Proportion under 18,0.218,Proportion Less than HS,0.099,Mean Income,73890.0,Below Poverty Estimate,822775.0
Virginia ,Proportion under 18,0.218,Proportion Less than HS,0.099,Mean Income,73890.0,Total Estimate,8279357.0
Virginia ,Proportion under 18,0.218,Proportion Less than HS,0.099,Mean Income,73890.0,Percent Estimate,0.0993766786478708
Virginia ,Proportion under 18,0.218,High School through Associates,3584304.0,Median Income,53087.0,Below Poverty Estimate,822775.0
Virginia ,Proportion under 18,0.218,High School through Associates,3584304.0,Median Income,53087.0,Total Estimate,8279357.0
Virginia ,Proportion under 18,0.218,High School through Associates,3584304.0,Median Income,53087.0,Percent Estimate,0.0993766786478708
Virginia ,Proportion under 18,0.218,High School through Associates,3584304.0,Mean Income,73890.0,Below Poverty Estimate,822775.0
Virginia ,Proportion under 18,0.218,High School through Associates,3584304.0,Mean Income,73890.0,Total Estimate,8279357.0
Virginia ,Proportion under 18,0.218,High School through Associates,3584304.0,Mean Income,73890.0,Percent Estimate,0.0993766786478708
Virginia ,Proportion under 18,0.218,Proportion HS through AA,0.537,Median Income,53087.0,Below Poverty Estimate,822775.0
Virginia ,Proportion under 18,0.218,Proportion HS through AA,0.537,Median Income,53087.0,Total Estimate,8279357.0
Virginia ,Proportion under 18,0.218,Proportion HS through AA,0.537,Median Income,53087.0,Percent Estimate,0.0993766786478708
Virginia ,Proportion under 18,0.218,Proportion HS through AA,0.537,Mean Income,73890.0,Below Poverty Estimate,822775.0
Virginia ,Proportion under 18,0.218,Proportion HS through AA,0.537,Mean Income,73890.0,Total Estimate,8279357.0
Virginia ,Proportion under 18,0.218,Proportion HS through AA,0.537,Mean Income,73890.0,Percent Estimate,0.0993766786478708
Virginia ,Proportion under 18,0.218,Bachelor's or Higher,2430864.0,Median Income,53087.0,Below Poverty Estimate,822775.0
Virginia ,Proportion under 18,0.218,Bachelor's or Higher,2430864.0,Median Income,53087.0,Total Estimate,8279357.0
Virginia ,Proportion under 18,0.218,Bachelor's or Higher,2430864.0,Median Income,53087.0,Percent Estimate,0.0993766786478708
Virginia ,Proportion under 18,0.218,Bachelor's or Higher,2430864.0,Mean Income,73890.0,Below Poverty Estimate,822775.0
Virginia ,Proportion under 18,0.218,Bachelor's or Higher,2430864.0,Mean Income,73890.0,Total Estimate,8279357.0
Virginia ,Proportion under 18,0.218,Bachelor's or Higher,2430864.0,Mean Income,73890.0,Percent Estimate,0.0993766786478708
Virginia ,Proportion under 18,0.218,Proportion BA or Higher,0.364,Median Income,53087.0,Below Poverty Estimate,822775.0
Virginia ,Proportion under 18,0.218,Proportion BA or Higher,0.364,Median Income,53087.0,Total Estimate,8279357.0
Virginia ,Proportion under 18,0.218,Proportion BA or Higher,0.364,Median Income,53087.0,Percent Estimate,0.0993766786478708
Virginia ,Proportion under 18,0.218,Proportion BA or Higher,0.364,Mean Income,73890.0,Below Poverty Estimate,822775.0
Virginia ,Proportion under 18,0.218,Proportion BA or Higher,0.364,Mean Income,73890.0,Total Estimate,8279357.0
Virginia ,Proportion under 18,0.218,Proportion BA or Higher,0.364,Mean Income,73890.0,Percent Estimate,0.0993766786478708
Virginia ,Proportion under 18,0.218,Total,6677914.0,Median Income,53087.0,Below Poverty Estimate,822775.0
Virginia ,Proportion under 18,0.218,Total,6677914.0,Median Income,53087.0,Total Estimate,8279357.0
Virginia ,Proportion under 18,0.218,Total,6677914.0,Median Income,53087.0,Percent Estimate,0.0993766786478708
Virginia ,Proportion under 18,0.218,Total,6677914.0,Mean Income,73890.0,Below Poverty Estimate,822775.0
Virginia ,Proportion under 18,0.218,Total,6677914.0,Mean Income,73890.0,Total Estimate,8279357.0
Virginia ,Proportion under 18,0.218,Total,6677914.0,Mean Income,73890.0,Percent Estimate,0.0993766786478708
Virginia ,Proportion between 18 and 64,0.623,Less than High School,662746.0,Median Income,53087.0,Below Poverty Estimate,822775.0
Virginia ,Proportion between 18 and 64,0.623,Less than High School,662746.0,Median Income,53087.0,Total Estimate,8279357.0
Virginia ,Proportion between 18 and 64,0.623,Less than High School,662746.0,Median Income,53087.0,Percent Estimate,0.0993766786478708
Virginia ,Proportion between 18 and 64,0.623,Less than High School,662746.0,Mean Income,73890.0,Below Poverty Estimate,822775.0
Virginia ,Proportion between 18 and 64,0.623,Less than High School,662746.0,Mean Income,73890.0,Total Estimate,8279357.0
Virginia ,Proportion between 18 and 64,0.623,Less than High School,662746.0,Mean Income,73890.0,Percent Estimate,0.0993766786478708
Virginia ,Proportion between 18 and 64,0.623,Proportion Less than HS,0.099,Median Income,53087.0,Below Poverty Estimate,822775.0
Virginia ,Proportion between 18 and 64,0.623,Proportion Less than HS,0.099,Median Income,53087.0,Total Estimate,8279357.0
Virginia ,Proportion between 18 and 64,0.623,Proportion Less than HS,0.099,Median Income,53087.0,Percent Estimate,0.0993766786478708
Virginia ,Proportion between 18 and 64,0.623,Proportion Less than HS,0.099,Mean Income,73890.0,Below Poverty Estimate,822775.0
Virginia ,Proportion between 18 and 64,0.623,Proportion Less than HS,0.099,Mean Income,73890.0,Total Estimate,8279357.0
Virginia ,Proportion between 18 and 64,0.623,Proportion Less than HS,0.099,Mean Income,73890.0,Percent Estimate,0.0993766786478708
Virginia ,Proportion between 18 and 64,0.623,High School through Associates,3584304.0,Median Income,53087.0,Below Poverty Estimate,822775.0
Virginia ,Proportion between 18 and 64,0.623,High School through Associates,3584304.0,Median Income,53087.0,Total Estimate,8279357.0
Virginia ,Proportion between 18 and 64,0.623,High School through Associates,3584304.0,Median Income,53087.0,Percent Estimate,0.0993766786478708
Virginia ,Proportion between 18 and 64,0.623,High School through Associates,3584304.0,Mean Income,73890.0,Below Poverty Estimate,822775.0
Virginia ,Proportion between 18 and 64,0.623,High School through Associates,3584304.0,Mean Income,73890.0,Total Estimate,8279357.0
Virginia ,Proportion between 18 and 64,0.623,High School through Associates,3584304.0,Mean Income,73890.0,Percent Estimate,0.0993766786478708
Virginia ,Proportion between 18 and 64,0.623,Proportion HS through AA,0.537,Median Income,53087.0,Below Poverty Estimate,822775.0
Virginia ,Proportion between 18 and 64,0.623,Proportion HS through AA,0.537,Median Income,53087.0,Total Estimate,8279357.0
Virginia ,Proportion between 18 and 64,0.623,Proportion HS through AA,0.537,Median Income,53087.0,Percent Estimate,0.0993766786478708
Virginia ,Proportion between 18 and 64,0.623,Proportion HS through AA,0.537,Mean Income,73890.0,Below Poverty Estimate,822775.0
Virginia ,Proportion between 18 and 64,0.623,Proportion HS through AA,0.537,Mean Income,73890.0,Total Estimate,8279357.0
Virginia ,Proportion between 18 and 64,0.623,Proportion HS through AA,0.537,Mean Income,73890.0,Percent Estimate,0.0993766786478708
Virginia ,Proportion between 18 and 64,0.623,Bachelor's or Higher,2430864.0,Median Income,53087.0,Below Poverty Estimate,822775.0
Virginia ,Proportion between 18 and 64,0.623,Bachelor's or Higher,2430864.0,Median Income,53087.0,Total Estimate,8279357.0
Virginia ,Proportion between 18 and 64,0.623,Bachelor's or Higher,2430864.0,Median Income,53087.0,Percent Estimate,0.0993766786478708
Virginia ,Proportion between 18 and 64,0.623,Bachelor's or Higher,2430864.0,Mean Income,73890.0,Below Poverty Estimate,822775.0
Virginia ,Proportion between 18 and 64,0.623,Bachelor's or Higher,2430864.0,Mean Income,73890.0,Total Estimate,8279357.0
Virginia ,Proportion between 18 and 64,0.623,Bachelor's or Higher,2430864.0,Mean Income,73890.0,Percent Estimate,0.0993766786478708
Virginia ,Proportion between 18 and 64,0.623,Proportion BA or Higher,0.364,Median Income,53087.0,Below Poverty Estimate,822775.0
Virginia ,Proportion between 18 and 64,0.623,Proportion BA or Higher,0.364,Median Income,53087.0,Total Estimate,8279357.0
Virginia ,Proportion between 18 and 64,0.623,Proportion BA or Higher,0.364,Median Income,53087.0,Percent Estimate,0.0993766786478708
Virginia ,Proportion between 18 and 64,0.623,Proportion BA or Higher,0.364,Mean Income,73890.0,Below Poverty Estimate,822775.0
Virginia ,Proportion between 18 and 64,0.623,Proportion BA or Higher,0.364,Mean Income,73890.0,Total Estimate,8279357.0
Virginia ,Proportion between 18 and 64,0.623,Proportion BA or Higher,0.364,Mean Income,73890.0,Percent Estimate,0.0993766786478708
Virginia ,Proportion between 18 and 64,0.623,Total,6677914.0,Median Income,53087.0,Below Poverty Estimate,822775.0
Virginia ,Proportion between 18 and 64,0.623,Total,6677914.0,Median Income,53087.0,Total Estimate,8279357.0
Virginia ,Proportion between 18 and 64,0.623,Total,6677914.0,Median Income,53087.0,Percent Estimate,0.0993766786478708
Virginia ,Proportion between 18 and 64,0.623,Total,6677914.0,Mean Income,73890.0,Below Poverty Estimate,822775.0
Virginia ,Proportion between 18 and 64,0.623,Total,6677914.0,Mean Income,73890.0,Total Estimate,8279357.0
Virginia ,Proportion between 18 and 64,0.623,Total,6677914.0,Mean Income,73890.0,Percent Estimate,0.0993766786478708
Virginia ,Proportion 65 and older,0.159,Less than High School,662746.0,Median Income,53087.0,Below Poverty Estimate,822775.0
Virginia ,Proportion 65 and older,0.159,Less than High School,662746.0,Median Income,53087.0,Total Estimate,8279357.0
Virginia ,Proportion 65 and older,0.159,Less than High School,662746.0,Median Income,53087.0,Percent Estimate,0.0993766786478708
Virginia ,Proportion 65 and older,0.159,Less than High School,662746.0,Mean Income,73890.0,Below Poverty Estimate,822775.0
Virginia ,Proportion 65 and older,0.159,Less than High School,662746.0,Mean Income,73890.0,Total Estimate,8279357.0
Virginia ,Proportion 65 and older,0.159,Less than High School,662746.0,Mean Income,73890.0,Percent Estimate,0.0993766786478708
Virginia ,Proportion 65 and older,0.159,Proportion Less than HS,0.099,Median Income,53087.0,Below Poverty Estimate,822775.0
Virginia ,Proportion 65 and older,0.159,Proportion Less than HS,0.099,Median Income,53087.0,Total Estimate,8279357.0
Virginia ,Proportion 65 and older,0.159,Proportion Less than HS,0.099,Median Income,53087.0,Percent Estimate,0.0993766786478708
Virginia ,Proportion 65 and older,0.159,Proportion Less than HS,0.099,Mean Income,73890.0,Below Poverty Estimate,822775.0
Virginia ,Proportion 65 and older,0.159,Proportion Less than HS,0.099,Mean Income,73890.0,Total Estimate,8279357.0
Virginia ,Proportion 65 and older,0.159,Proportion Less than HS,0.099,Mean Income,73890.0,Percent Estimate,0.0993766786478708
Virginia ,Proportion 65 and older,0.159,High School through Associates,3584304.0,Median Income,53087.0,Below Poverty Estimate,822775.0
Virginia ,Proportion 65 and older,0.159,High School through Associates,3584304.0,Median Income,53087.0,Total Estimate,8279357.0
Virginia ,Proportion 65 and older,0.159,High School through Associates,3584304.0,Median Income,53087.0,Percent Estimate,0.0993766786478708
Virginia ,Proportion 65 and older,0.159,High School through Associates,3584304.0,Mean Income,73890.0,Below Poverty Estimate,822775.0
Virginia ,Proportion 65 and older,0.159,High School through Associates,3584304.0,Mean Income,73890.0,Total Estimate,8279357.0
Virginia ,Proportion 65 and older,0.159,High School through Associates,3584304.0,Mean Income,73890.0,Percent Estimate,0.0993766786478708
Virginia ,Proportion 65 and older,0.159,Proportion HS through AA,0.537,Median Income,53087.0,Below Poverty Estimate,822775.0
Virginia ,Proportion 65 and older,0.159,Proportion HS through AA,0.537,Median Income,53087.0,Total Estimate,8279357.0
Virginia ,Proportion 65 and older,0.159,Proportion HS through AA,0.537,Median Income,53087.0,Percent Estimate,0.0993766786478708
Virginia ,Proportion 65 and older,0.159,Proportion HS through AA,0.537,Mean Income,73890.0,Below Poverty Estimate,822775.0
Virginia ,Proportion 65 and older,0.159,Proportion HS through AA,0.537,Mean Income,73890.0,Total Estimate,8279357.0
Virginia ,Proportion 65 and older,0.159,Proportion HS through AA,0.537,Mean Income,73890.0,Percent Estimate,0.0993766786478708
Virginia ,Proportion 65 and older,0.159,Bachelor's or Higher,2430864.0,Median Income,53087.0,Below Poverty Estimate,822775.0
Virginia ,Proportion 65 and older,0.159,Bachelor's or Higher,2430864.0,Median Income,53087.0,Total Estimate,8279357.0
Virginia ,Proportion 65 and older,0.159,Bachelor's or Higher,2430864.0,Median Income,53087.0,Percent Estimate,0.0993766786478708
Virginia ,Proportion 65 and older,0.159,Bachelor's or Higher,2430864.0,Mean Income,73890.0,Below Poverty Estimate,822775.0
Virginia ,Proportion 65 and older,0.159,Bachelor's or Higher,2430864.0,Mean Income,73890.0,Total Estimate,8279357.0
Virginia ,Proportion 65 and older,0.159,Bachelor's or Higher,2430864.0,Mean Income,73890.0,Percent Estimate,0.0993766786478708
Virginia ,Proportion 65 and older,0.159,Proportion BA or Higher,0.364,Median Income,53087.0,Below Poverty Estimate,822775.0
Virginia ,Proportion 65 and older,0.159,Proportion BA or Higher,0.364,Median Income,53087.0,Total Estimate,8279357.0
Virginia ,Proportion 65 and older,0.159,Proportion BA or Higher,0.364,Median Income,53087.0,Percent Estimate,0.0993766786478708
Virginia ,Proportion 65 and older,0.159,Proportion BA or Higher,0.364,Mean Income,73890.0,Below Poverty Estimate,822775.0
Virginia ,Proportion 65 and older,0.159,Proportion BA or Higher,0.364,Mean Income,73890.0,Total Estimate,8279357.0
Virginia ,Proportion 65 and older,0.159,Proportion BA or Higher,0.364,Mean Income,73890.0,Percent Estimate,0.0993766786478708
Virginia ,Proportion 65 and older,0.159,Total,6677914.0,Median Income,53087.0,Below Poverty Estimate,822775.0
Virginia ,Proportion 65 and older,0.159,Total,6677914.0,Median Income,53087.0,Total Estimate,8279357.0
Virginia ,Proportion 65 and older,0.159,Total,6677914.0,Median Income,53087.0,Percent Estimate,0.0993766786478708
Virginia ,Proportion 65 and older,0.159,Total,6677914.0,Mean Income,73890.0,Below Poverty Estimate,822775.0
Virginia ,Proportion 65 and older,0.159,Total,6677914.0,Mean Income,73890.0,Total Estimate,8279357.0
Virginia ,Proportion 65 and older,0.159,Total,6677914.0,Mean Income,73890.0,Percent Estimate,0.0993766786478708
Washington ,Under 18 years,1662965.0,Less than High School,533718.0,Median Income,58341.0,Below Poverty Estimate,730240.0
Washington ,Under 18 years,1662965.0,Less than High School,533718.0,Median Income,58341.0,Total Estimate,7470152.0
Washington ,Under 18 years,1662965.0,Less than High School,533718.0,Median Income,58341.0,Percent Estimate,0.0977543696567352
Washington ,Under 18 years,1662965.0,Less than High School,533718.0,Mean Income,78254.0,Below Poverty Estimate,730240.0
Washington ,Under 18 years,1662965.0,Less than High School,533718.0,Mean Income,78254.0,Total Estimate,7470152.0
Washington ,Under 18 years,1662965.0,Less than High School,533718.0,Mean Income,78254.0,Percent Estimate,0.0977543696567352
Washington ,Under 18 years,1662965.0,Proportion Less than HS,0.09,Median Income,58341.0,Below Poverty Estimate,730240.0
Washington ,Under 18 years,1662965.0,Proportion Less than HS,0.09,Median Income,58341.0,Total Estimate,7470152.0
Washington ,Under 18 years,1662965.0,Proportion Less than HS,0.09,Median Income,58341.0,Percent Estimate,0.0977543696567352
Washington ,Under 18 years,1662965.0,Proportion Less than HS,0.09,Mean Income,78254.0,Below Poverty Estimate,730240.0
Washington ,Under 18 years,1662965.0,Proportion Less than HS,0.09,Mean Income,78254.0,Total Estimate,7470152.0
Washington ,Under 18 years,1662965.0,Proportion Less than HS,0.09,Mean Income,78254.0,Percent Estimate,0.0977543696567352
Washington ,Under 18 years,1662965.0,High School through Associates,3385181.0,Median Income,58341.0,Below Poverty Estimate,730240.0
Washington ,Under 18 years,1662965.0,High School through Associates,3385181.0,Median Income,58341.0,Total Estimate,7470152.0
Washington ,Under 18 years,1662965.0,High School through Associates,3385181.0,Median Income,58341.0,Percent Estimate,0.0977543696567352
Washington ,Under 18 years,1662965.0,High School through Associates,3385181.0,Mean Income,78254.0,Below Poverty Estimate,730240.0
Washington ,Under 18 years,1662965.0,High School through Associates,3385181.0,Mean Income,78254.0,Total Estimate,7470152.0
Washington ,Under 18 years,1662965.0,High School through Associates,3385181.0,Mean Income,78254.0,Percent Estimate,0.0977543696567352
Washington ,Under 18 years,1662965.0,Proportion HS through AA,0.569,Median Income,58341.0,Below Poverty Estimate,730240.0
Washington ,Under 18 years,1662965.0,Proportion HS through AA,0.569,Median Income,58341.0,Total Estimate,7470152.0
Washington ,Under 18 years,1662965.0,Proportion HS through AA,0.569,Median Income,58341.0,Percent Estimate,0.0977543696567352
Washington ,Under 18 years,1662965.0,Proportion HS through AA,0.569,Mean Income,78254.0,Below Poverty Estimate,730240.0
Washington ,Under 18 years,1662965.0,Proportion HS through AA,0.569,Mean Income,78254.0,Total Estimate,7470152.0
Washington ,Under 18 years,1662965.0,Proportion HS through AA,0.569,Mean Income,78254.0,Percent Estimate,0.0977543696567352
Washington ,Under 18 years,1662965.0,Bachelor's or Higher,2033029.0,Median Income,58341.0,Below Poverty Estimate,730240.0
Washington ,Under 18 years,1662965.0,Bachelor's or Higher,2033029.0,Median Income,58341.0,Total Estimate,7470152.0
Washington ,Under 18 years,1662965.0,Bachelor's or Higher,2033029.0,Median Income,58341.0,Percent Estimate,0.0977543696567352
Washington ,Under 18 years,1662965.0,Bachelor's or Higher,2033029.0,Mean Income,78254.0,Below Poverty Estimate,730240.0
Washington ,Under 18 years,1662965.0,Bachelor's or Higher,2033029.0,Mean Income,78254.0,Total Estimate,7470152.0
Washington ,Under 18 years,1662965.0,Bachelor's or Higher,2033029.0,Mean Income,78254.0,Percent Estimate,0.0977543696567352
Washington ,Under 18 years,1662965.0,Proportion BA or Higher,0.342,Median Income,58341.0,Below Poverty Estimate,730240.0
Washington ,Under 18 years,1662965.0,Proportion BA or Higher,0.342,Median Income,58341.0,Total Estimate,7470152.0
Washington ,Under 18 years,1662965.0,Proportion BA or Higher,0.342,Median Income,58341.0,Percent Estimate,0.0977543696567352
Washington ,Under 18 years,1662965.0,Proportion BA or Higher,0.342,Mean Income,78254.0,Below Poverty Estimate,730240.0
Washington ,Under 18 years,1662965.0,Proportion BA or Higher,0.342,Mean Income,78254.0,Total Estimate,7470152.0
Washington ,Under 18 years,1662965.0,Proportion BA or Higher,0.342,Mean Income,78254.0,Percent Estimate,0.0977543696567352
Washington ,Under 18 years,1662965.0,Total,5951928.0,Median Income,58341.0,Below Poverty Estimate,730240.0
Washington ,Under 18 years,1662965.0,Total,5951928.0,Median Income,58341.0,Total Estimate,7470152.0
Washington ,Under 18 years,1662965.0,Total,5951928.0,Median Income,58341.0,Percent Estimate,0.0977543696567352
Washington ,Under 18 years,1662965.0,Total,5951928.0,Mean Income,78254.0,Below Poverty Estimate,730240.0
Washington ,Under 18 years,1662965.0,Total,5951928.0,Mean Income,78254.0,Total Estimate,7470152.0
Washington ,Under 18 years,1662965.0,Total,5951928.0,Mean Income,78254.0,Percent Estimate,0.0977543696567352
Washington ,18 to 64 years,4744243.0,Less than High School,533718.0,Median Income,58341.0,Below Poverty Estimate,730240.0
Washington ,18 to 64 years,4744243.0,Less than High School,533718.0,Median Income,58341.0,Total Estimate,7470152.0
Washington ,18 to 64 years,4744243.0,Less than High School,533718.0,Median Income,58341.0,Percent Estimate,0.0977543696567352
Washington ,18 to 64 years,4744243.0,Less than High School,533718.0,Mean Income,78254.0,Below Poverty Estimate,730240.0
Washington ,18 to 64 years,4744243.0,Less than High School,533718.0,Mean Income,78254.0,Total Estimate,7470152.0
Washington ,18 to 64 years,4744243.0,Less than High School,533718.0,Mean Income,78254.0,Percent Estimate,0.0977543696567352
Washington ,18 to 64 years,4744243.0,Proportion Less than HS,0.09,Median Income,58341.0,Below Poverty Estimate,730240.0
Washington ,18 to 64 years,4744243.0,Proportion Less than HS,0.09,Median Income,58341.0,Total Estimate,7470152.0
Washington ,18 to 64 years,4744243.0,Proportion Less than HS,0.09,Median Income,58341.0,Percent Estimate,0.0977543696567352
Washington ,18 to 64 years,4744243.0,Proportion Less than HS,0.09,Mean Income,78254.0,Below Poverty Estimate,730240.0
Washington ,18 to 64 years,4744243.0,Proportion Less than HS,0.09,Mean Income,78254.0,Total Estimate,7470152.0
Washington ,18 to 64 years,4744243.0,Proportion Less than HS,0.09,Mean Income,78254.0,Percent Estimate,0.0977543696567352
Washington ,18 to 64 years,4744243.0,High School through Associates,3385181.0,Median Income,58341.0,Below Poverty Estimate,730240.0
Washington ,18 to 64 years,4744243.0,High School through Associates,3385181.0,Median Income,58341.0,Total Estimate,7470152.0
Washington ,18 to 64 years,4744243.0,High School through Associates,3385181.0,Median Income,58341.0,Percent Estimate,0.0977543696567352
Washington ,18 to 64 years,4744243.0,High School through Associates,3385181.0,Mean Income,78254.0,Below Poverty Estimate,730240.0
Washington ,18 to 64 years,4744243.0,High School through Associates,3385181.0,Mean Income,78254.0,Total Estimate,7470152.0
Washington ,18 to 64 years,4744243.0,High School through Associates,3385181.0,Mean Income,78254.0,Percent Estimate,0.0977543696567352
Washington ,18 to 64 years,4744243.0,Proportion HS through AA,0.569,Median Income,58341.0,Below Poverty Estimate,730240.0
Washington ,18 to 64 years,4744243.0,Proportion HS through AA,0.569,Median Income,58341.0,Total Estimate,7470152.0
Washington ,18 to 64 years,4744243.0,Proportion HS through AA,0.569,Median Income,58341.0,Percent Estimate,0.0977543696567352
Washington ,18 to 64 years,4744243.0,Proportion HS through AA,0.569,Mean Income,78254.0,Below Poverty Estimate,730240.0
Washington ,18 to 64 years,4744243.0,Proportion HS through AA,0.569,Mean Income,78254.0,Total Estimate,7470152.0
Washington ,18 to 64 years,4744243.0,Proportion HS through AA,0.569,Mean Income,78254.0,Percent Estimate,0.0977543696567352
Washington ,18 to 64 years,4744243.0,Bachelor's or Higher,2033029.0,Median Income,58341.0,Below Poverty Estimate,730240.0
Washington ,18 to 64 years,4744243.0,Bachelor's or Higher,2033029.0,Median Income,58341.0,Total Estimate,7470152.0
Washington ,18 to 64 years,4744243.0,Bachelor's or Higher,2033029.0,Median Income,58341.0,Percent Estimate,0.0977543696567352
Washington ,18 to 64 years,4744243.0,Bachelor's or Higher,2033029.0,Mean Income,78254.0,Below Poverty Estimate,730240.0
Washington ,18 to 64 years,4744243.0,Bachelor's or Higher,2033029.0,Mean Income,78254.0,Total Estimate,7470152.0
Washington ,18 to 64 years,4744243.0,Bachelor's or Higher,2033029.0,Mean Income,78254.0,Percent Estimate,0.0977543696567352
Washington ,18 to 64 years,4744243.0,Proportion BA or Higher,0.342,Median Income,58341.0,Below Poverty Estimate,730240.0
Washington ,18 to 64 years,4744243.0,Proportion BA or Higher,0.342,Median Income,58341.0,Total Estimate,7470152.0
Washington ,18 to 64 years,4744243.0,Proportion BA or Higher,0.342,Median Income,58341.0,Percent Estimate,0.0977543696567352
Washington ,18 to 64 years,4744243.0,Proportion BA or Higher,0.342,Mean Income,78254.0,Below Poverty Estimate,730240.0
Washington ,18 to 64 years,4744243.0,Proportion BA or Higher,0.342,Mean Income,78254.0,Total Estimate,7470152.0
Washington ,18 to 64 years,4744243.0,Proportion BA or Higher,0.342,Mean Income,78254.0,Percent Estimate,0.0977543696567352
Washington ,18 to 64 years,4744243.0,Total,5951928.0,Median Income,58341.0,Below Poverty Estimate,730240.0
Washington ,18 to 64 years,4744243.0,Total,5951928.0,Median Income,58341.0,Total Estimate,7470152.0
Washington ,18 to 64 years,4744243.0,Total,5951928.0,Median Income,58341.0,Percent Estimate,0.0977543696567352
Washington ,18 to 64 years,4744243.0,Total,5951928.0,Mean Income,78254.0,Below Poverty Estimate,730240.0
Washington ,18 to 64 years,4744243.0,Total,5951928.0,Mean Income,78254.0,Total Estimate,7470152.0
Washington ,18 to 64 years,4744243.0,Total,5951928.0,Mean Income,78254.0,Percent Estimate,0.0977543696567352
Washington ,65 years and over,1207685.0,Less than High School,533718.0,Median Income,58341.0,Below Poverty Estimate,730240.0
Washington ,65 years and over,1207685.0,Less than High School,533718.0,Median Income,58341.0,Total Estimate,7470152.0
Washington ,65 years and over,1207685.0,Less than High School,533718.0,Median Income,58341.0,Percent Estimate,0.0977543696567352
Washington ,65 years and over,1207685.0,Less than High School,533718.0,Mean Income,78254.0,Below Poverty Estimate,730240.0
Washington ,65 years and over,1207685.0,Less than High School,533718.0,Mean Income,78254.0,Total Estimate,7470152.0
Washington ,65 years and over,1207685.0,Less than High School,533718.0,Mean Income,78254.0,Percent Estimate,0.0977543696567352
Washington ,65 years and over,1207685.0,Proportion Less than HS,0.09,Median Income,58341.0,Below Poverty Estimate,730240.0
Washington ,65 years and over,1207685.0,Proportion Less than HS,0.09,Median Income,58341.0,Total Estimate,7470152.0
Washington ,65 years and over,1207685.0,Proportion Less than HS,0.09,Median Income,58341.0,Percent Estimate,0.0977543696567352
Washington ,65 years and over,1207685.0,Proportion Less than HS,0.09,Mean Income,78254.0,Below Poverty Estimate,730240.0
Washington ,65 years and over,1207685.0,Proportion Less than HS,0.09,Mean Income,78254.0,Total Estimate,7470152.0
Washington ,65 years and over,1207685.0,Proportion Less than HS,0.09,Mean Income,78254.0,Percent Estimate,0.0977543696567352
Washington ,65 years and over,1207685.0,High School through Associates,3385181.0,Median Income,58341.0,Below Poverty Estimate,730240.0
Washington ,65 years and over,1207685.0,High School through Associates,3385181.0,Median Income,58341.0,Total Estimate,7470152.0
Washington ,65 years and over,1207685.0,High School through Associates,3385181.0,Median Income,58341.0,Percent Estimate,0.0977543696567352
Washington ,65 years and over,1207685.0,High School through Associates,3385181.0,Mean Income,78254.0,Below Poverty Estimate,730240.0
Washington ,65 years and over,1207685.0,High School through Associates,3385181.0,Mean Income,78254.0,Total Estimate,7470152.0
Washington ,65 years and over,1207685.0,High School through Associates,3385181.0,Mean Income,78254.0,Percent Estimate,0.0977543696567352
Washington ,65 years and over,1207685.0,Proportion HS through AA,0.569,Median Income,58341.0,Below Poverty Estimate,730240.0
Washington ,65 years and over,1207685.0,Proportion HS through AA,0.569,Median Income,58341.0,Total Estimate,7470152.0
Washington ,65 years and over,1207685.0,Proportion HS through AA,0.569,Median Income,58341.0,Percent Estimate,0.0977543696567352
Washington ,65 years and over,1207685.0,Proportion HS through AA,0.569,Mean Income,78254.0,Below Poverty Estimate,730240.0
Washington ,65 years and over,1207685.0,Proportion HS through AA,0.569,Mean Income,78254.0,Total Estimate,7470152.0
Washington ,65 years and over,1207685.0,Proportion HS through AA,0.569,Mean Income,78254.0,Percent Estimate,0.0977543696567352
Washington ,65 years and over,1207685.0,Bachelor's or Higher,2033029.0,Median Income,58341.0,Below Poverty Estimate,730240.0
Washington ,65 years and over,1207685.0,Bachelor's or Higher,2033029.0,Median Income,58341.0,Total Estimate,7470152.0
